feature_index,feature_name,importance_score
0,log_volume_0,15.998
1,log_return_std_0,16.228
2,low_std_0,16.182
3,excess_return_std_0,28.415
4,daily_return_std_0,24.825
5,open_std_0,24.861
6,relative_volume_std_0,28.536
7,high_low_range_std_0,24.944
8,high_std_0,16.044
9,volume_change_std_0,16.266
10,close_std_1,16.23
11,log_volume_1,28.689
12,log_return_std_1,28.438
13,low_std_1,16.25
14,excess_return_std_1,28.583
15,daily_return_std_1,16.24
16,open_std_1,16.347
17,relative_volume_std_1,28.512
18,high_low_range_std_1,24.886
19,high_std_1,28.56
20,volume_change_std_1,16.458
21,close_std_2,15.997
22,log_volume_2,24.729
23,log_return_std_2,15.928
24,low_std_2,24.826
25,excess_return_std_2,16.331
26,daily_return_std_2,16.466
27,open_std_2,28.405
28,relative_volume_std_2,16.386
29,high_low_range_std_2,16.397
30,high_std_2,16.452
31,volume_change_std_2,24.942
32,ticker,28.348
33,time_period_idx,28.514
