feature_index,feature_name,importance_score
0,high_std_0,18.71
1,low_std_0,17.166
2,close_std_0,53.434
3,daily_return_std_0,19.93
4,log_return_std_0,31.412
5,volume_change_std_0,19.53
6,relative_volume_std_0,20.402
7,log_volume_0,18.067
8,high_low_range_std_0,52.514
9,excess_return_std_0,28.956
10,open_std_1,21.087
11,high_std_1,33.925
12,low_std_1,20.913
13,close_std_1,62.884
14,daily_return_std_1,59.787
15,log_return_std_1,66.655
16,volume_change_std_1,19.084
17,relative_volume_std_1,18.717
18,log_volume_1,17.723
19,high_low_range_std_1,16.855
20,excess_return_std_1,18.342
21,open_std_2,18.705
22,high_std_2,38.586
23,low_std_2,70.413
24,close_std_2,61.497
25,daily_return_std_2,30.023
26,log_return_std_2,37.57
27,volume_change_std_2,21.528
28,relative_volume_std_2,33.475
29,log_volume_2,18.684
30,high_low_range_std_2,31.934
31,excess_return_std_2,61.821
