feature_index,feature_name,importance_score
0,log_volume_0,16.462
1,log_return_std_0,15.97
2,low_std_0,24.939
3,excess_return_std_0,24.948
4,daily_return_std_0,16.294
5,open_std_0,28.341
6,relative_volume_std_0,28.46
7,high_low_range_std_0,16.082
8,high_std_0,28.394
9,volume_change_std_0,16.293
10,close_std_1,16.157
11,log_volume_1,24.712
12,log_return_std_1,16.457
13,low_std_1,16.473
14,excess_return_std_1,24.86
15,daily_return_std_1,16.39
16,open_std_1,28.58
17,relative_volume_std_1,16.405
18,high_low_range_std_1,28.526
19,high_std_1,24.94
20,volume_change_std_1,28.509
21,close_std_2,16.494
22,log_volume_2,24.978
23,log_return_std_2,16.4
24,low_std_2,28.383
25,excess_return_std_2,16.429
26,daily_return_std_2,28.713
27,open_std_2,16.011
28,relative_volume_std_2,16.469
29,high_low_range_std_2,24.884
30,high_std_2,28.582
31,volume_change_std_2,16.225
32,ticker,16.29
33,time_period_idx,28.512
