index,subsequence_idx,score,start_date,end_date
8,8,1.831922901651426,2023-01-30,2023-02-01
39,39,3.2012394052357305,2023-03-15,2023-03-17
40,40,3.171415859706645,2023-03-16,2023-03-20
41,41,3.0620048987992767,2023-03-17,2023-03-21
64,64,2.0218352811299622,2023-04-20,2023-04-24
65,65,2.2256662211882023,2023-04-21,2023-04-25
66,66,2.1032914295288543,2023-04-24,2023-04-26
67,67,1.6052347384090841,2023-04-25,2023-04-27
70,70,1.937263891208793,2023-04-28,2023-05-02
88,88,2.704251305574574,2023-05-24,2023-05-26
89,89,1.9806577888688741,2023-05-25,2023-05-30
114,114,1.9097133893204066,2023-07-03,2023-07-06
116,116,1.5967354562570466,2023-07-06,2023-07-10
127,127,2.3667336475282146,2023-07-21,2023-07-25
128,128,2.455973856866275,2023-07-24,2023-07-26
129,129,2.4341558675966635,2023-07-25,2023-07-27
134,134,1.5384624092533081,2023-08-01,2023-08-03
156,156,1.7322382854706937,2023-08-31,2023-09-05
214,214,1.7220168858253562,2023-11-22,2023-11-27
224,224,4.422991119756287,2023-12-07,2023-12-11
225,225,2.328907348053759,2023-12-08,2023-12-12
250,250,1.9233924465484258,2024-01-17,2024-01-19
273,273,3.0993055134901226,2024-02-20,2024-02-22
274,274,1.8790716053213519,2024-02-21,2024-02-23
302,302,1.6338654942344504,2024-04-02,2024-04-04
309,309,2.7272110718323037,2024-04-11,2024-04-15
357,357,1.8268536707238225,2024-06-20,2024-06-24
383,383,1.5489774147434652,2024-07-29,2024-07-31
384,384,2.223906931816507,2024-07-30,2024-08-01
401,401,1.5310471738808087,2024-08-22,2024-08-26
438,438,1.5039332099312346,2024-10-15,2024-10-17
448,448,2.4854648562510215,2024-10-29,2024-10-31
469,469,3.011323444235183,2024-11-27,2024-12-02
478,478,1.73814836806284,2024-12-11,2024-12-13
483,483,1.5263854941076755,2024-12-18,2024-12-20
505,505,6.237088987244862,2025-01-23,2025-01-27
506,506,3.978958357394708,2025-01-24,2025-01-28
520,520,1.523505970482774,2025-02-13,2025-02-18
527,527,2.0947468837933827,2025-02-25,2025-02-27
528,528,1.8339455527522903,2025-02-26,2025-02-28
533,533,1.7791577947614514,2025-03-05,2025-03-07
543,543,1.552824465792752,2025-03-19,2025-03-21
544,544,1.6008643086918755,2025-03-20,2025-03-24
545,545,3.159132889696318,2025-03-21,2025-03-25
