index,subsequence_idx,score,start_date,end_date
4,4,1.92978,2023-01-24,2023-01-26
40,40,2.08623,2023-03-16,2023-03-20
65,65,2.14054,2023-04-21,2023-04-25
66,66,2.04913,2023-04-24,2023-04-26
69,69,1.91071,2023-04-27,2023-05-01
70,70,2.39012,2023-04-28,2023-05-02
85,85,2.09238,2023-05-19,2023-05-23
102,102,2.10718,2023-06-14,2023-06-16
103,103,1.89235,2023-06-15,2023-06-20
143,143,1.97225,2023-08-14,2023-08-16
163,163,2.77855,2023-09-12,2023-09-14
164,164,2.32777,2023-09-13,2023-09-15
189,189,2.08693,2023-10-18,2023-10-20
193,193,2.18455,2023-10-24,2023-10-26
228,228,1.86011,2023-12-13,2023-12-15
229,229,2.29768,2023-12-14,2023-12-18
256,256,2.58525,2024-01-25,2024-01-29
257,257,2.3416,2024-01-26,2024-01-30
268,268,1.90248,2024-02-12,2024-02-14
272,272,2.0417,2024-02-16,2024-02-21
280,280,1.94532,2024-02-29,2024-03-04
309,309,2.15621,2024-04-11,2024-04-15
343,343,2.07879,2024-05-30,2024-06-03
350,350,2.02895,2024-06-10,2024-06-12
387,387,2.3181,2024-08-02,2024-08-06
388,388,1.99747,2024-08-05,2024-08-07
392,392,1.89724,2024-08-09,2024-08-13
419,419,2.20857,2024-09-18,2024-09-20
420,420,2.1221,2024-09-19,2024-09-23
421,421,2.22199,2024-09-20,2024-09-24
447,447,2.37505,2024-10-28,2024-10-30
448,448,2.12888,2024-10-29,2024-10-31
464,464,1.98835,2024-11-20,2024-11-22
465,465,1.9009,2024-11-21,2024-11-25
482,482,2.09346,2024-12-17,2024-12-19
483,483,2.5399,2024-12-18,2024-12-20
484,484,2.03089,2024-12-19,2024-12-23
527,527,2.08507,2025-02-25,2025-02-27
528,528,2.10757,2025-02-26,2025-02-28
