feature_index,feature_name,importance_score
0,high_std_0,21.66
1,low_std_0,21.95
2,close_std_0,21.29
3,daily_return_std_0,18.528
4,log_return_std_0,18.876
5,volume_change_std_0,32.415
6,relative_volume_std_0,21.649
7,log_volume_0,19.357
8,high_low_range_std_0,34.33
9,excess_return_std_0,20.154
10,open_std_1,21.23
11,high_std_1,19.912
12,low_std_1,21.431
13,close_std_1,34.847
14,daily_return_std_1,37.424
15,log_return_std_1,22.382
16,volume_change_std_1,18.613
17,relative_volume_std_1,22.053
18,log_volume_1,21.306
19,high_low_range_std_1,104.612
20,excess_return_std_1,42.502
21,open_std_2,48.744
22,high_std_2,60.8
23,low_std_2,72.621
24,close_std_2,35.877
25,daily_return_std_2,31.595
26,log_return_std_2,32.176
27,volume_change_std_2,80.702
28,relative_volume_std_2,78.502
29,log_volume_2,18.274
30,high_low_range_std_2,36.89
31,excess_return_std_2,35.124
