feature_index,feature_name,importance_score
0,log_volume_0,28.375
1,log_return_std_0,16.202
2,low_std_0,28.465
3,excess_return_std_0,28.576
4,daily_return_std_0,16.276
5,open_std_0,28.657
6,relative_volume_std_0,15.99
7,high_low_range_std_0,28.569
8,high_std_0,24.748
9,volume_change_std_0,16.356
10,close_std_1,16.387
11,log_volume_1,16.428
12,log_return_std_1,28.491
13,low_std_1,16.513
14,excess_return_std_1,24.928
15,daily_return_std_1,28.444
16,open_std_1,15.911
17,relative_volume_std_1,24.793
18,high_low_range_std_1,16.378
19,high_std_1,16.436
20,volume_change_std_1,24.913
21,close_std_2,28.344
22,log_volume_2,16.191
23,log_return_std_2,28.541
24,low_std_2,24.955
25,excess_return_std_2,16.341
26,daily_return_std_2,24.932
27,open_std_2,24.61
28,relative_volume_std_2,16.293
29,high_low_range_std_2,28.538
30,high_std_2,16.095
31,volume_change_std_2,16.504
32,ticker,15.47
33,time_period_idx,16.291
