feature_index,feature_name,importance_score
0,log_volume_0,28.448
1,log_return_std_0,16.509
2,low_std_0,28.525
3,excess_return_std_0,15.781
4,daily_return_std_0,28.487
5,open_std_0,16.164
6,relative_volume_std_0,24.827
7,high_low_range_std_0,16.396
8,high_std_0,24.784
9,volume_change_std_0,24.78
10,close_std_1,16.345
11,log_volume_1,16.449
12,log_return_std_1,28.584
13,low_std_1,24.9
14,excess_return_std_1,16.451
15,daily_return_std_1,28.478
16,open_std_1,28.466
17,relative_volume_std_1,16.092
18,high_low_range_std_1,16.349
19,high_std_1,15.848
20,volume_change_std_1,16.328
21,close_std_2,16.187
22,log_volume_2,24.905
23,log_return_std_2,24.635
24,low_std_2,16.216
25,excess_return_std_2,16.282
26,daily_return_std_2,28.425
27,open_std_2,16.483
28,relative_volume_std_2,28.731
29,high_low_range_std_2,24.865
30,high_std_2,16.102
31,volume_change_std_2,28.51
32,ticker,28.346
33,time_period_idx,16.268
