feature_index,feature_name,importance_score
0,high_std_0,20.574
1,low_std_0,30.752
2,close_std_0,19.072
3,daily_return_std_0,28.387
4,log_return_std_0,28.886
5,volume_change_std_0,28.503
6,relative_volume_std_0,17.295
7,log_volume_0,17.354
8,high_low_range_std_0,18.891
9,excess_return_std_0,19.18
10,open_std_1,17.68
11,high_std_1,18.611
12,low_std_1,19.931
13,close_std_1,18.87
14,daily_return_std_1,20.191
15,log_return_std_1,19.199
16,volume_change_std_1,60.614
17,relative_volume_std_1,43.171
18,log_volume_1,20.505
19,high_low_range_std_1,40.912
20,excess_return_std_1,41.613
21,open_std_2,20.119
22,high_std_2,30.198
23,low_std_2,36.853
24,close_std_2,43.827
25,daily_return_std_2,18.902
26,log_return_std_2,20.094
27,volume_change_std_2,66.081
28,relative_volume_std_2,42.453
29,log_volume_2,35.557
30,high_low_range_std_2,32.287
31,excess_return_std_2,37.806
