index,subsequence_idx,score,start_date,end_date
7,7,1.9663,2023-02-16,2023-02-21
27,27,2.08361,2023-05-15,2023-05-17
34,34,1.87566,2023-06-14,2023-06-16
87,87,2.24555,2024-02-01,2024-02-05
91,91,2.20228,2024-02-20,2024-02-22
96,96,2.34483,2024-03-12,2024-03-14
97,97,2.43134,2024-03-15,2024-03-19
110,110,1.8827,2024-05-10,2024-05-14
131,131,2.08437,2024-08-12,2024-08-14
151,151,1.91587,2024-11-05,2024-11-07
173,173,2.62878,2025-02-12,2025-02-14
