feature_index,feature_name,importance_score
0,High_0,35.941
1,Low_0,23.837
2,Open_0,23.4
3,Volume_0,92.452
4,daily_return_0,42.393
5,log_return_0,23.979
6,volume_change_0,35.728
7,relative_volume_0,42.407
8,high_low_range_0,23.136
9,excess_return_0,23.934
10,daily_return_zscore_0,23.234
11,log_return_zscore_0,35.875
12,volume_change_zscore_0,23.685
13,relative_volume_zscore_0,42.427
14,log_volume_0,35.68
15,Close_1,41.833
16,High_1,23.748
17,Low_1,35.495
18,Open_1,35.996
19,Volume_1,117.658
20,daily_return_1,35.641
21,log_return_1,23.894
22,volume_change_1,23.837
23,relative_volume_1,23.369
24,high_low_range_1,35.645
25,excess_return_1,35.787
26,daily_return_zscore_1,35.438
27,log_return_zscore_1,23.91
28,volume_change_zscore_1,23.649
29,relative_volume_zscore_1,42.6
30,log_volume_1,24
31,Close_2,23.019
32,High_2,23.456
33,Low_2,22.98
34,Open_2,23.77
35,Volume_2,66.35
36,daily_return_2,23.521
37,log_return_2,23.554
38,volume_change_2,42.594
39,relative_volume_2,23.524
40,high_low_range_2,24.01
41,excess_return_2,23.684
42,daily_return_zscore_2,22.841
43,log_return_zscore_2,35.795
44,volume_change_zscore_2,35.647
45,relative_volume_zscore_2,42.481
46,log_volume_2,42.826
