index,subsequence_idx,score
20,20,2.03351
21,21,2.27043
35,35,2.21076
36,36,2.76451
37,37,2.26303
82,82,2.08575
141,141,2.08862
142,142,1.95888
161,161,1.99559
162,162,1.973
166,166,1.9635
252,252,2.75769
253,253,2.1819
291,291,1.89662
313,313,2.25195
314,314,2.13366
344,344,1.96508
373,373,1.88325
382,382,2.64405
383,383,2.25343
420,420,1.97398
421,421,1.91162
441,441,2.28411
452,452,1.95096
519,519,1.93447
520,520,2.1794
