feature_index,feature_name,importance_score
0,log_volume_0,16.407
1,log_return_std_0,28.419
2,low_std_0,28.641
3,excess_return_std_0,24.911
4,daily_return_std_0,24.84
5,open_std_0,16.426
6,relative_volume_std_0,24.642
7,high_low_range_std_0,16.252
8,high_std_0,16.101
9,volume_change_std_0,28.568
10,close_std_1,16.411
11,log_volume_1,28.447
12,log_return_std_1,28.565
13,low_std_1,28.426
14,excess_return_std_1,16.344
15,daily_return_std_1,16.314
16,open_std_1,28.473
17,relative_volume_std_1,16.301
18,high_low_range_std_1,16.356
19,high_std_1,24.891
20,volume_change_std_1,24.856
21,close_std_2,16.322
22,log_volume_2,16.268
23,log_return_std_2,28.47
24,low_std_2,16.34
25,excess_return_std_2,24.915
26,daily_return_std_2,24.849
27,open_std_2,16.235
28,relative_volume_std_2,16.321
29,high_low_range_std_2,16.191
30,high_std_2,16.052
31,volume_change_std_2,28.522
32,ticker,16.338
33,time_period_idx,28.469
