feature_index,feature_name,importance_score
0,High_0,23.508
1,Low_0,42.396
2,Open_0,23.656
3,Volume_0,61.092
4,daily_return_0,41.681
5,log_return_0,23.573
6,volume_change_0,35.449
7,relative_volume_0,23.748
8,high_low_range_0,23.587
9,excess_return_0,42.287
10,daily_return_zscore_0,23.478
11,log_return_zscore_0,42.494
12,volume_change_zscore_0,23.878
13,relative_volume_zscore_0,36.035
14,log_volume_0,43.079
15,Close_1,23.318
16,High_1,23.516
17,Low_1,35.995
18,Open_1,23.387
19,Volume_1,72.332
20,daily_return_1,35.806
21,log_return_1,35.38
22,volume_change_1,23.597
23,relative_volume_1,23.459
24,high_low_range_1,35.953
25,excess_return_1,23.158
26,daily_return_zscore_1,23.52
27,log_return_zscore_1,35.826
28,volume_change_zscore_1,23.695
29,relative_volume_zscore_1,35.764
30,log_volume_1,42.71
31,Close_2,23.762
32,High_2,23.956
33,Low_2,35.622
34,Open_2,23.9
35,Volume_2,51.708
36,daily_return_2,35.946
37,log_return_2,23.714
38,volume_change_2,23.927
39,relative_volume_2,23.937
40,high_low_range_2,42.414
41,excess_return_2,23.389
42,daily_return_zscore_2,23.438
43,log_return_zscore_2,35.728
44,volume_change_zscore_2,35.832
45,relative_volume_zscore_2,22.985
46,log_volume_2,42.441
