index,subsequence_idx,score,start_date,end_date
0,0,3.98214654286278,2023-01-18,2023-01-20
1,1,3.4214808539630552,2023-01-19,2023-01-23
2,2,1.7301946997204554,2023-01-20,2023-01-24
43,43,1.7394007623812808,2023-03-21,2023-03-23
58,58,2.693466056075842,2023-04-12,2023-04-14
59,59,1.915600103288923,2023-04-13,2023-04-17
61,61,1.5661688917957537,2023-04-17,2023-04-19
62,62,1.7844235804712927,2023-04-18,2023-04-20
104,104,2.178210964344704,2023-06-16,2023-06-21
122,122,2.5719426022717857,2023-07-14,2023-07-18
123,123,1.8044113679364226,2023-07-17,2023-07-19
124,124,4.674618746052032,2023-07-18,2023-07-20
125,125,2.5999788159519817,2023-07-19,2023-07-21
139,139,1.8613191140907086,2023-08-08,2023-08-10
149,149,2.02508871324289,2023-08-22,2023-08-24
177,177,1.7526331163368476,2023-10-02,2023-10-04
178,178,2.1499543644100894,2023-10-03,2023-10-05
181,181,2.621949298422337,2023-10-06,2023-10-10
188,188,2.0218115218997563,2023-10-17,2023-10-19
189,189,1.7288331832776387,2023-10-18,2023-10-20
253,253,1.8117520593307401,2024-01-22,2024-01-24
268,268,2.0066889779200974,2024-02-12,2024-02-14
269,269,2.050509119159196,2024-02-13,2024-02-15
272,272,1.646882774430936,2024-02-16,2024-02-21
291,291,1.9153492392240938,2024-03-15,2024-03-19
313,313,1.6213702611337284,2024-04-17,2024-04-19
331,331,2.0675218766045402,2024-05-13,2024-05-15
332,332,3.178639423807196,2024-05-14,2024-05-16
333,333,1.587190754876743,2024-05-15,2024-05-17
345,345,1.5177667561574695,2024-06-03,2024-06-05
376,376,1.7637645975689962,2024-07-18,2024-07-22
400,400,1.5619928334236883,2024-08-21,2024-08-23
439,439,2.910233126084722,2024-10-16,2024-10-18
440,440,2.13450569007693,2024-10-17,2024-10-21
452,452,1.6491467530796113,2024-11-04,2024-11-06
453,453,1.9896486799209054,2024-11-05,2024-11-07
466,466,3.6641207820713966,2024-11-22,2024-11-26
467,467,3.0568907543950425,2024-11-25,2024-11-27
502,502,2.1529657831896523,2025-01-17,2025-01-22
522,522,2.4516377751837704,2025-02-18,2025-02-20
532,532,1.8592984115559301,2025-03-04,2025-03-06
533,533,1.718119314506462,2025-03-05,2025-03-07
