feature_index,feature_name,importance_score
0,High_0,23.612
1,Low_0,42.098
2,Open_0,35.299
3,Volume_0,49.521
4,daily_return_0,42.128
5,log_return_0,35.64
6,volume_change_0,23.3
7,relative_volume_0,23.527
8,high_low_range_0,42.12
9,excess_return_0,23.318
10,daily_return_zscore_0,22.909
11,log_return_zscore_0,23.587
12,volume_change_zscore_0,23.41
13,relative_volume_zscore_0,35.615
14,log_volume_0,23.633
15,Close_1,35.439
16,High_1,35.396
17,Low_1,23.333
18,Open_1,23.228
19,Volume_1,53.257
20,daily_return_1,23.371
21,log_return_1,35.217
22,volume_change_1,23.193
23,relative_volume_1,23.39
24,high_low_range_1,42.077
25,excess_return_1,42.213
26,daily_return_zscore_1,23.604
27,log_return_zscore_1,35.421
28,volume_change_zscore_1,23.631
29,relative_volume_zscore_1,35.441
30,log_volume_1,42.134
31,Close_2,35.596
32,High_2,23.257
33,Low_2,42.098
34,Open_2,35.554
35,Volume_2,54.877
36,daily_return_2,23.322
37,log_return_2,23.563
38,volume_change_2,41.375
39,relative_volume_2,35.114
40,high_low_range_2,23.095
41,excess_return_2,23.106
42,daily_return_zscore_2,23.2
43,log_return_zscore_2,23.569
44,volume_change_zscore_2,35.637
45,relative_volume_zscore_2,23.167
46,log_volume_2,23.544
