feature_index,feature_name,importance_score
0,High_0,23.455
1,Low_0,23.367
2,Open_0,35.434
3,Volume_0,42.416
4,daily_return_0,42.003
5,log_return_0,23.527
6,volume_change_0,22.483
7,relative_volume_0,22.588
8,high_low_range_0,42.054
9,excess_return_0,35.36
10,daily_return_zscore_0,41.402
11,log_return_zscore_0,23.539
12,volume_change_zscore_0,35.538
13,relative_volume_zscore_0,23.545
14,log_volume_0,42.08
15,Close_1,35.253
16,High_1,23.346
17,Low_1,23.366
18,Open_1,35.474
19,Volume_1,42.578
20,daily_return_1,23.381
21,log_return_1,35.404
22,volume_change_1,35.407
23,relative_volume_1,23.5
24,high_low_range_1,23.227
25,excess_return_1,41.875
26,daily_return_zscore_1,23.559
27,log_return_zscore_1,23.488
28,volume_change_zscore_1,23.062
29,relative_volume_zscore_1,23.321
30,log_volume_1,35.214
31,Close_2,41.889
32,High_2,23.561
33,Low_2,22.514
34,Open_2,23.4
35,Volume_2,48.26
36,daily_return_2,35.543
37,log_return_2,23.159
38,volume_change_2,42.39
39,relative_volume_2,42.446
40,high_low_range_2,23.342
41,excess_return_2,23.203
42,daily_return_zscore_2,23.058
43,log_return_zscore_2,35.279
44,volume_change_zscore_2,23.07
45,relative_volume_zscore_2,35.433
46,log_volume_2,35.405
