feature_index,feature_name,importance_score
0,log_volume_0,16.485
1,log_return_std_0,15.943
2,low_std_0,24.912
3,excess_return_std_0,16.095
4,daily_return_std_0,24.941
5,open_std_0,16.303
6,relative_volume_std_0,16.394
7,high_low_range_std_0,16.187
8,high_std_0,24.87
9,volume_change_std_0,28.426
10,close_std_1,16.403
11,log_volume_1,16.196
12,log_return_std_1,28.368
13,low_std_1,28.491
14,excess_return_std_1,24.941
15,daily_return_std_1,24.731
16,open_std_1,28.449
17,relative_volume_std_1,28.608
18,high_low_range_std_1,16.268
19,high_std_1,28.445
20,volume_change_std_1,28.527
21,close_std_2,16.147
22,log_volume_2,28.632
23,log_return_std_2,16.31
24,low_std_2,16.46
25,excess_return_std_2,28.639
26,daily_return_std_2,24.879
27,open_std_2,24.955
28,relative_volume_std_2,16.396
29,high_low_range_std_2,16.342
30,high_std_2,16.163
31,volume_change_std_2,28.415
32,ticker,16.275
33,time_period_idx,16.238
