feature_index,feature_name,importance_score
0,log_volume_0,28.501
1,log_return_std_0,16.453
2,low_std_0,24.815
3,excess_return_std_0,16.294
4,daily_return_std_0,28.463
5,open_std_0,16.11
6,relative_volume_std_0,28.526
7,high_low_range_std_0,24.841
8,high_std_0,28.397
9,volume_change_std_0,24.765
10,close_std_1,16.203
11,log_volume_1,16.292
12,log_return_std_1,16.213
13,low_std_1,16.41
14,excess_return_std_1,24.911
15,daily_return_std_1,28.602
16,open_std_1,15.944
17,relative_volume_std_1,16.085
18,high_low_range_std_1,16.453
19,high_std_1,28.494
20,volume_change_std_1,16.42
21,close_std_2,16.07
22,log_volume_2,16.432
23,log_return_std_2,16.319
24,low_std_2,15.954
25,excess_return_std_2,28.557
26,daily_return_std_2,24.867
27,open_std_2,28.562
28,relative_volume_std_2,24.797
29,high_low_range_std_2,24.962
30,high_std_2,28.465
31,volume_change_std_2,28.433
32,ticker,16.476
33,time_period_idx,16.41
