feature_index,feature_name,importance_score
0,log_volume_0,28.634
1,log_return_std_0,24.996
2,low_std_0,16.315
3,excess_return_std_0,28.496
4,daily_return_std_0,16.28
5,open_std_0,16.246
6,relative_volume_std_0,28.641
7,high_low_range_std_0,24.778
8,high_std_0,15.549
9,volume_change_std_0,24.896
10,close_std_1,24.993
11,log_volume_1,28.597
12,log_return_std_1,28.433
13,low_std_1,16.251
14,excess_return_std_1,16.405
15,daily_return_std_1,16.409
16,open_std_1,16.268
17,relative_volume_std_1,28.553
18,high_low_range_std_1,16.448
19,high_std_1,15.747
20,volume_change_std_1,16.304
21,close_std_2,28.273
22,log_volume_2,24.982
23,log_return_std_2,16.352
24,low_std_2,28.361
25,excess_return_std_2,16.112
26,daily_return_std_2,16.172
27,open_std_2,28.457
28,relative_volume_std_2,16.338
29,high_low_range_std_2,28.555
30,high_std_2,15.933
31,volume_change_std_2,24.617
32,ticker,24.827
33,time_period_idx,16.193
