log_volume_0,daily_return_zscore_0,relative_volume_zscore_0,Close_0,Volume_0,Open_0,Low_0,relative_volume_0,high_low_range_0,daily_return_0,volume_change_0,log_return_0,excess_return_0,High_0,volume_change_zscore_0,log_return_zscore_0,log_volume_1,daily_return_zscore_1,relative_volume_zscore_1,Close_1,Volume_1,Open_1,Low_1,relative_volume_1,high_low_range_1,daily_return_1,volume_change_1,log_return_1,excess_return_1,High_1,volume_change_zscore_1,log_return_zscore_1,log_volume_2,daily_return_zscore_2,relative_volume_zscore_2,Close_2,Volume_2,Open_2,Low_2,relative_volume_2,high_low_range_2,daily_return_2,volume_change_2,log_return_2,excess_return_2,High_2,volume_change_zscore_2,log_return_zscore_2,ticker,time_period_idx
15.572022915484228,-0.9610207198114774,0.0,73.06246948242188,5792200.0,74.49160332814404,72.99750885307087,0.7752008533339043,0.0219933339308043,-0.0201618745226886,-0.3090540379339138,-0.0203678990452978,-0.0045992760222776,74.6029674413933,-0.8668504446129082,-0.957021861120082,15.873651979164489,0.6224150133095228,0.0,73.79560089111328,7831400.0,72.7376664906351,72.26438489264844,1.076028502100835,0.0281237284547013,0.0100343091861656,0.3520596664479818,0.0099842997674711,0.0176726594824599,74.2967288303153,0.7389687268845677,0.6222756686834062,15.733374050908589,0.8404113510030173,0.0,75.0855484008789,6806400.0,74.28745651445402,73.62856093830675,0.9383103410721696,0.0207965919087256,0.0174800055042436,-0.1308833669586536,0.0173289875314573,-0.0014383955417378,75.15978407296745,-0.4780416759107652,0.833331710318707,MDT,0
13.98525417643287,-0.3201900513482045,0.0,79.20404815673828,1185000.0,80.25363815796321,78.99611243922807,0.9932525879049496,0.0295813568120032,-0.0106371370228043,-0.0893021826006763,-0.0106941157856471,0.0049254614776067,81.332924628054,-0.3303316076815071,-0.3083248409147044,13.692439691339484,0.6092473630064966,0.0,79.99620819091797,884200.0,78.85750587080942,77.92673931367904,0.7252296587926509,0.033291014589303,0.0100015094255292,-0.2538396624472574,0.0099518253327733,0.0176398597218235,80.52099952906754,-0.4660081022554841,0.6113240217435573,13.423209916766195,0.4089679421608881,0.0,80.65961456298828,675500.0,79.6991440809495,79.34268065350352,0.5584306074534572,0.0198428057130293,0.0082929727179947,-0.2360325718163312,0.0082587749570569,-0.0106254283279867,80.91706205046192,-0.4060815102781194,0.4126021884056269,TECH,0
16.27849542162431,-2.4412241934555956,0.0,38.77753829956055,11739800.0,41.069808116962,38.6724790602349,1.254551030854573,0.0723634568787073,-0.0453797079520676,0.220087091175523,-0.0464416175150338,-0.0298171094516566,41.47095333110292,0.3647997714277612,-2.4603159503282823,16.112671064457032,-0.6750291242665987,0.0,38.38594055175781,9945900.0,38.5960663061193,37.71736523053898,1.0352041650056674,0.0331728919451543,-0.0100985716209626,-0.1528049881599346,-0.0101499081045551,-0.0024602213246682,38.96855931178757,-0.6944349222269264,-0.6625631824546746,15.969038759070717,0.3583576160499983,0.0,38.86349868774414,8615200.0,38.59606854375217,38.13761530685344,0.8981791833692145,0.0345605073270274,0.0124409648199816,-0.1337938245910375,0.0123642119480404,-0.0064774362259998,39.4556706401013,-0.537322419484098,0.3628330419049598,HAL,0
14.427231282245351,-0.4416142923658423,0.0,211.7532501220703,1843600.0,214.4917676000691,210.5575525535423,0.6845973033490904,0.0243176293448958,-0.0186791267248561,0.1176720218247953,-0.0188557849522542,-0.003116528224445,215.67781307230777,-0.0068383613306383,-0.4127867610785232,14.666217315738637,-0.2224180249239911,0.0,208.8507843017578,2341300.0,211.8110938650627,206.3629713139634,0.844548651817116,0.0313070061165636,-0.0137068300894522,0.2699609459752659,-0.0138016360075906,-0.0060684797931579,212.82357811912192,0.1591097264595539,-0.1998281914874163,14.310938848860244,0.9361681598484278,0.0,212.98751831054688,1641200.0,210.02720851914015,209.496858182,0.6651751698198856,0.0171684206970314,0.0198071270003568,-0.2990219109041985,0.0196135182400684,0.0008887259543752,213.09358837797492,-0.9528722335419492,0.934402891896754,STZ,0
13.714585745568392,-1.760381627985945,0.0,91.84465026855467,904000.0,94.80950299103289,91.72268119765378,0.9324201666804192,0.0465425053491995,-0.0327076389122691,0.2381865497877002,-0.0332544909738612,-0.017145040411858,95.99168457793851,0.4035099195932504,-1.7808924167851128,13.51751010026895,0.0715503258447823,0.0,92.31378173828124,742300.0,91.71330644267051,91.403684355119,0.8199220173859256,0.0233012144849798,0.0051078801906787,-0.1788716814159292,0.0050948792234529,0.012746230486973,93.53350120899502,-0.4747057195115932,0.0801947528096998,13.92741054459576,-0.7644013551996641,0.0,91.41307830810548,1118400.0,92.79229760688656,90.24027375584004,1.2764209084683862,0.0410687974184756,-0.0097569768372108,0.5066684628856257,-0.0098048880360703,-0.0286753778831924,93.94633327770642,1.133436489192791,-0.7591474218444207,BG,0
14.649419615580628,-0.7604547913156902,0.0,345.71575927734375,2302300.0,349.94869026542796,345.2934252792336,1.0222131449604177,0.0211047662299437,-0.0160172774380694,-0.0545745729303548,-0.0161469404560554,-0.0004546789376583,352.58076230048835,-0.3924408531726563,-0.7551675912693959,14.793197754883698,0.0361896530008416,0.0,344.8023681640625,2658300.0,346.06931022357344,344.154195918812,1.1411559661383657,0.0153529312227592,-0.0026420291490053,0.1546279807149373,-0.0026455254676256,0.0049963211472889,349.4379716187775,0.4332644099170956,0.043480631234424,15.5004085708716,-0.646478940695835,0.0,339.8820495605469,5391900.0,340.79541335986823,335.47231331225794,2.0210883792759633,0.0219275749352736,-0.0142699675460884,1.02832637399842,-0.0143727626264542,-0.0331883685920699,342.8284076011221,2.2888515023682157,-0.6401829232330088,LLY,0
13.394984094943249,-1.3300099904857008,0.0,18.82000732421875,656700.0,19.279987908024623,18.79064813235581,1.0452179725922743,0.0291666376921875,-0.0198777855014166,0.2062821454812637,-0.0200780064209755,-0.0043151870010055,19.33870815843361,0.1108768909799918,-1.3433360865716832,13.60256606894324,-0.615613416763902,0.0,18.65363121032715,808200.0,18.69277928730668,18.497042635775134,1.2664337088863469,0.0142857387943516,-0.008840385182927,0.230698949291914,-0.0088796932249836,-0.0012020348866327,18.761286555337804,0.2493078680496522,-0.6116979902925207,13.789270273347164,1.7940172766054596,0.0,19.22126579284668,974100.0,18.73192601712913,18.614485516299457,1.4425981873111782,0.034700306599767,0.03043024578535,0.2052709725315515,0.0299764293778995,0.0115118447393685,19.26041387091197,0.1351525181751753,1.7788099229869698,NWS,0
14.42201047705467,-0.6362065417341111,0.0,97.23030853271484,1834000.0,98.530520464775,96.47415506649318,0.9587437007297744,0.0266679491711109,-0.0131960034045209,0.0179275129044791,-0.0132838442789157,0.0023665950958901,99.0469229301323,-0.0282560115439949,-0.6218239768160124,14.458311889904987,-0.2423091043869206,0.0,96.78768157958984,1901800.0,96.92600379805266,96.00386505544756,1.0258650915662,0.0218999016994547,-0.0045523557397338,0.0369683751363141,-0.004562749266474,0.0030859945565604,98.10634026292958,0.024470145535451,-0.2290462409017757,14.30794876455168,0.5129603762831472,0.0,98.42906951904295,1636300.0,96.8798764317318,95.34913005572044,0.911247612311839,0.0376208832905566,0.0169586450740983,-0.1396045851298769,0.0168164525956801,-0.0019597559718831,98.9362485494028,-0.4616130120435708,0.5181810741295675,DLR,0
13.541075028051122,-1.2283257816433752,0.0,107.17403411865234,760000.0,109.26999175847628,106.73939110601604,1.3075718734408066,0.0320333078191728,-0.0162247975935894,0.5650741350906097,-0.0163578608682221,-0.0006621990931783,110.15860687774614,1.982387516978089,-1.238754165999752,13.260037925295398,-1.359471468569439,0.0,104.566162109375,573800.0,106.62348368427352,104.38264256663324,0.9801677456825132,0.0214675645542297,-0.0243330581957021,-0.245,-0.0246339989587787,-0.0166947078994078,106.62348368427352,-1.0455590437335889,-1.37537736824144,13.421431877741002,1.3092101084572827,0.0,107.50243377685548,674300.0,105.02012277574164,104.89455367491496,1.159387895460798,0.0266114128016043,0.0280805148457985,0.1751481352387591,0.027693485800413,0.009162113799817,107.68594594339817,0.6097046351708245,1.3047061213549722,ALLE,0
15.67144926504539,-1.9840736299663693,0.0,84.18688201904297,6397700.0,86.02188556318312,84.08008224389053,0.916388189812116,0.0234410948621841,-0.0213315975846865,-0.0233115534929164,-0.0215624043322837,-0.0057689990842754,86.05101142778982,-0.0557404605646137,-1.9988328937105384,15.537741476540624,-0.8366608253226346,0.0,83.43927001953125,5597000.0,83.88588378178032,82.77905676068698,0.8282636651666072,0.0202908243513157,-0.0088803858936432,-0.1251543523453741,-0.0089200515258103,-0.0012420355973489,84.45871206138568,-0.4859864195145925,-0.8351158800925753,15.532420934322635,0.8274598412390894,0.0,84.71116638183594,5567300.0,83.52666521973823,83.0120885460971,0.8499876333234604,0.0219882719698008,0.0152433783517875,-0.0053064141504377,0.0151283653781077,-0.0036750226941939,84.83738092582988,0.0102301023481324,0.8271560285849415,ORCL,0
