feature_index,feature_name,importance_score
0,High_0,35.536
1,Low_0,35.695
2,Open_0,23.663
3,Volume_0,50.287
4,daily_return_0,35.658
5,log_return_0,42.078
6,volume_change_0,23.11
7,relative_volume_0,35.731
8,high_low_range_0,23.711
9,excess_return_0,35.721
10,daily_return_zscore_0,42.329
11,log_return_zscore_0,42.141
12,volume_change_zscore_0,22.765
13,relative_volume_zscore_0,35.404
14,log_volume_0,42.251
15,Close_1,35.658
16,High_1,22.559
17,Low_1,23.557
18,Open_1,41.487
19,Volume_1,42.694
20,daily_return_1,23.463
21,log_return_1,35.496
22,volume_change_1,23.682
23,relative_volume_1,23.746
24,high_low_range_1,23.503
25,excess_return_1,35.469
26,daily_return_zscore_1,35.46
27,log_return_zscore_1,42.294
28,volume_change_zscore_1,23.633
29,relative_volume_zscore_1,23.356
30,log_volume_1,23.698
31,Close_2,23.613
32,High_2,23.652
33,Low_2,42.036
34,Open_2,42.03
35,Volume_2,45.562
36,daily_return_2,23.357
37,log_return_2,23.314
38,volume_change_2,23.665
39,relative_volume_2,23.449
40,high_low_range_2,23.348
41,excess_return_2,23.313
42,daily_return_zscore_2,23.438
43,log_return_zscore_2,35.675
44,volume_change_zscore_2,23.677
45,relative_volume_zscore_2,23.34
46,log_volume_2,35.681
