index,subsequence_idx,score,start_date,end_date
257,257,1.8518588842571475,2023-03-07,2023-03-13
268,268,2.1285821877944366,2023-03-08,2023-03-14
279,279,2.0773749259193903,2023-03-09,2023-03-15
290,290,1.8710830678751416,2023-03-10,2023-03-16
301,301,2.7945075147406238,2023-03-13,2023-03-17
312,312,2.77646251688243,2023-03-14,2023-03-20
317,317,2.2766470363289475,2024-07-30,2024-08-05
318,318,3.1780078023447005,2024-07-31,2024-08-06
319,319,2.7247855679904798,2024-08-01,2024-08-07
320,320,2.6592785371893446,2024-08-02,2024-08-08
323,323,2.2388459253716833,2023-03-15,2023-03-21
335,335,2.5107080712159036,2023-03-16,2023-03-22
391,391,2.2903322661450196,2024-10-31,2024-11-06
392,392,2.0727089605775144,2024-11-01,2024-11-07
425,425,3.455090992678988,2024-12-16,2024-12-20
426,426,3.3091214420086557,2024-12-17,2024-12-23
427,427,3.514595396328982,2024-12-18,2024-12-24
428,428,2.324216517805359,2024-12-19,2024-12-26
429,429,3.411220628658381,2024-12-20,2024-12-27
476,476,2.4712881749218467,2025-02-25,2025-03-03
477,477,2.7915110935314833,2025-02-26,2025-03-04
478,478,2.7533843477493414,2025-02-27,2025-03-05
480,480,3.2504685363981403,2025-02-28,2025-03-06
481,481,2.0373770649525325,2025-03-03,2025-03-07
482,482,2.3535279313429003,2025-03-04,2025-03-10
483,483,2.3147267617969205,2025-03-05,2025-03-11
485,485,1.8964018696041254,2025-03-07,2025-03-13
533,533,1.9020313946374412,2023-01-31,2023-02-06
