feature_index,feature_name,importance_score
0,log_volume_0,24.865
1,log_return_std_0,16.115
2,low_std_0,16.363
3,excess_return_std_0,24.72
4,daily_return_std_0,24.764
5,open_std_0,16.336
6,relative_volume_std_0,16.145
7,high_low_range_std_0,16.412
8,high_std_0,16.036
9,volume_change_std_0,16.197
10,close_std_1,16.394
11,log_volume_1,16.25
12,log_return_std_1,16.407
13,low_std_1,28.628
14,excess_return_std_1,28.463
15,daily_return_std_1,16.286
16,open_std_1,28.728
17,relative_volume_std_1,28.322
18,high_low_range_std_1,16.026
19,high_std_1,24.936
20,volume_change_std_1,16.344
21,close_std_2,24.857
22,log_volume_2,16.152
23,log_return_std_2,28.508
24,low_std_2,28.542
25,excess_return_std_2,24.937
26,daily_return_std_2,28.499
27,open_std_2,28.382
28,relative_volume_std_2,24.78
29,high_low_range_std_2,16.345
30,high_std_2,16.219
31,volume_change_std_2,16.275
32,ticker,28.526
33,time_period_idx,28.402
