feature_index,feature_name,importance_score
0,High_0,35.747
1,Low_0,42.51
2,Open_0,35.383
3,Volume_0,45.862
4,daily_return_0,23.582
5,log_return_0,23.21
6,volume_change_0,23.928
7,relative_volume_0,35.8
8,high_low_range_0,23.528
9,excess_return_0,35.723
10,daily_return_zscore_0,36.072
11,log_return_zscore_0,36.081
12,volume_change_zscore_0,23.557
13,relative_volume_zscore_0,23.353
14,log_volume_0,23.358
15,Close_1,41.803
16,High_1,23.529
17,Low_1,23.728
18,Open_1,23.68
19,Volume_1,64.02
20,daily_return_1,42.246
21,log_return_1,23.898
22,volume_change_1,23.502
23,relative_volume_1,35.548
24,high_low_range_1,35.729
25,excess_return_1,35.879
26,daily_return_zscore_1,23.859
27,log_return_zscore_1,35.923
28,volume_change_zscore_1,23.832
29,relative_volume_zscore_1,23.731
30,log_volume_1,43.036
31,Close_2,23.975
32,High_2,42.325
33,Low_2,23.812
34,Open_2,23.712
35,Volume_2,67.438
36,daily_return_2,23.741
37,log_return_2,42.48
38,volume_change_2,24.023
39,relative_volume_2,23.7
40,high_low_range_2,23.926
41,excess_return_2,42.468
42,daily_return_zscore_2,23.47
43,log_return_zscore_2,23.917
44,volume_change_zscore_2,36.089
45,relative_volume_zscore_2,42.932
46,log_volume_2,35.685
