index,subsequence_idx,score,start_date,end_date
5,5,2.833412459275658,2023-06-14,2023-06-16
6,6,2.2094025313038776,2023-06-15,2023-06-20
7,7,2.1555063859031214,2023-06-16,2023-06-21
9,9,4.093177802649944,2023-06-21,2023-06-23
10,10,3.8267538625028745,2023-06-22,2023-06-26
11,11,2.7985972316340892,2023-06-23,2023-06-27
128,128,1.6704045826653169,2023-11-21,2023-11-24
129,129,5.293665659535669,2023-11-22,2023-11-27
130,130,4.547117598945315,2023-11-24,2023-11-28
144,144,1.620611397425872,2023-12-13,2023-12-15
145,145,2.0400599401058868,2023-12-14,2023-12-18
147,147,3.1958841125303703,2023-12-15,2023-12-19
197,197,1.5129489769109106,2024-02-23,2024-02-27
198,198,1.1751913571308654,2024-02-26,2024-02-28
199,199,1.3207934886414283,2024-02-27,2024-02-29
211,211,2.107366692554364,2024-03-13,2024-03-15
213,213,1.8668887257614393,2024-03-14,2024-03-18
285,285,1.9037957697262926,2024-06-17,2024-06-20
286,286,1.1361980526075561,2024-06-18,2024-06-21
361,361,1.6316741703006377,2024-09-24,2024-09-26
429,429,2.2378917589950666,2024-12-20,2024-12-24
430,430,3.0887300749734115,2024-12-23,2024-12-26
530,530,4.603483960589224,2023-05-19,2023-05-23
531,531,4.513872987937542,2023-05-22,2023-05-24
532,532,4.603336782277036,2023-05-23,2023-05-25
536,536,9.325818194858527,2023-05-26,2023-05-31
537,537,9.054499529630897,2023-05-30,2023-06-01
538,538,8.569750616017911,2023-05-31,2023-06-02
