feature_index,feature_name,importance_score
0,log_volume_0,28.628
1,log_return_std_0,16.435
2,low_std_0,24.835
3,excess_return_std_0,15.734
4,daily_return_std_0,16.359
5,open_std_0,24.894
6,relative_volume_std_0,28.605
7,high_low_range_std_0,16.251
8,high_std_0,28.391
9,volume_change_std_0,24.872
10,close_std_1,24.881
11,log_volume_1,28.524
12,log_return_std_1,24.771
13,low_std_1,16.459
14,excess_return_std_1,24.945
15,daily_return_std_1,24.867
16,open_std_1,16.355
17,relative_volume_std_1,16.314
18,high_low_range_std_1,16.428
19,high_std_1,16.414
20,volume_change_std_1,28.555
21,close_std_2,28.309
22,log_volume_2,28.532
23,log_return_std_2,28.515
24,low_std_2,16.328
25,excess_return_std_2,16.354
26,daily_return_std_2,16.05
27,open_std_2,16.101
28,relative_volume_std_2,16.415
29,high_low_range_std_2,28.384
30,high_std_2,16.111
31,volume_change_std_2,28.557
32,ticker,16.079
33,time_period_idx,16.076
