feature_index,feature_name,importance_score
0,High_0,23.934
1,Low_0,48.073
2,Open_0,47.592
3,Volume_0,55.136
4,daily_return_0,36.003
5,log_return_0,23.352
6,volume_change_0,23.808
7,relative_volume_0,35.933
8,high_low_range_0,23.659
9,excess_return_0,23.595
10,daily_return_zscore_0,35.744
11,log_return_zscore_0,22.914
12,volume_change_zscore_0,23.679
13,relative_volume_zscore_0,44.914
14,log_volume_0,23.8
15,Close_1,23.532
16,High_1,22.817
17,Low_1,23.587
18,Open_1,35.77
19,Volume_1,51.1
20,daily_return_1,23.737
21,log_return_1,23.6
22,volume_change_1,23.859
23,relative_volume_1,23.387
24,high_low_range_1,23.713
25,excess_return_1,23.828
26,daily_return_zscore_1,42.931
27,log_return_zscore_1,23.655
28,volume_change_zscore_1,23.03
29,relative_volume_zscore_1,44.694
30,log_volume_1,23.807
31,Close_2,53.313
32,High_2,42.725
33,Low_2,23.666
34,Open_2,35.932
35,Volume_2,35.967
36,daily_return_2,35.552
37,log_return_2,36.013
38,volume_change_2,35.597
39,relative_volume_2,22.806
40,high_low_range_2,23.818
41,excess_return_2,36.08
42,daily_return_zscore_2,42.549
43,log_return_zscore_2,23.866
44,volume_change_zscore_2,35.165
45,relative_volume_zscore_2,41.921
46,log_volume_2,35.655
