feature_index,feature_name,importance_score
0,log_volume_0,28.683
1,log_return_std_0,16.417
2,low_std_0,24.91
3,excess_return_std_0,28.567
4,daily_return_std_0,24.714
5,open_std_0,28.362
6,relative_volume_std_0,16.232
7,high_low_range_std_0,24.888
8,high_std_0,16.34
9,volume_change_std_0,16.444
10,close_std_1,28.647
11,log_volume_1,16.444
12,log_return_std_1,28.436
13,low_std_1,16.458
14,excess_return_std_1,24.948
15,daily_return_std_1,16.135
16,open_std_1,16.258
17,relative_volume_std_1,28.421
18,high_low_range_std_1,28.558
19,high_std_1,16.344
20,volume_change_std_1,16.234
21,close_std_2,16.095
22,log_volume_2,28.293
23,log_return_std_2,15.88
24,low_std_2,16.26
25,excess_return_std_2,16.308
26,daily_return_std_2,24.936
27,open_std_2,24.662
28,relative_volume_std_2,16.409
29,high_low_range_std_2,16.466
30,high_std_2,28.519
31,volume_change_std_2,24.956
32,ticker,28.514
33,time_period_idx,16.253
