feature_index,feature_name,importance_score
0,high_std_0,36.484
1,low_std_0,71.44
2,close_std_0,80.566
3,daily_return_std_0,22.696
4,log_return_std_0,23.641
5,volume_change_std_0,48.446
6,relative_volume_std_0,37.975
7,log_volume_0,18.042
8,high_low_range_std_0,19.24
9,excess_return_std_0,24.465
10,open_std_1,108.307
11,high_std_1,37.624
12,low_std_1,32.567
13,close_std_1,73.25
14,daily_return_std_1,22.496
15,log_return_std_1,22.378
16,volume_change_std_1,35.778
17,relative_volume_std_1,57.508
18,log_volume_1,19.767
19,high_low_range_std_1,49.046
20,excess_return_std_1,35.151
21,open_std_2,20.162
22,high_std_2,120.375
23,low_std_2,66.647
24,close_std_2,37.464
25,daily_return_std_2,20.037
26,log_return_std_2,19.068
27,volume_change_std_2,18.881
28,relative_volume_std_2,21.196
29,log_volume_2,19.123
30,high_low_range_std_2,18.318
31,excess_return_std_2,23.749
