feature_index,feature_name,importance_score
0,high_std_0,33.791
1,low_std_0,22.126
2,close_std_0,19.289
3,daily_return_std_0,43.526
4,log_return_std_0,22.776
5,volume_change_std_0,20.049
6,relative_volume_std_0,35.22
7,log_volume_0,19.087
8,high_low_range_std_0,19.878
9,excess_return_std_0,53.724
10,open_std_1,40.517
11,high_std_1,117.913
12,low_std_1,164.838
13,close_std_1,207.039
14,daily_return_std_1,36.425
15,log_return_std_1,37.552
16,volume_change_std_1,19.767
17,relative_volume_std_1,33.318
18,log_volume_1,19.882
19,high_low_range_std_1,43.326
20,excess_return_std_1,33.129
21,open_std_2,23.032
22,high_std_2,21.302
23,low_std_2,120.713
24,close_std_2,357.568
25,daily_return_std_2,20.901
26,log_return_std_2,22.894
27,volume_change_std_2,23.466
28,relative_volume_std_2,48.239
29,log_volume_2,18.761
30,high_low_range_std_2,21.932
31,excess_return_std_2,20.931
