feature_index,feature_name,importance_score
0,log_volume_0,16.192
1,log_return_std_0,16.408
2,low_std_0,24.845
3,excess_return_std_0,16.207
4,daily_return_std_0,16.338
5,open_std_0,24.892
6,relative_volume_std_0,24.876
7,high_low_range_std_0,16.117
8,high_std_0,16.314
9,volume_change_std_0,16.285
10,close_std_1,16.398
11,log_volume_1,28.512
12,log_return_std_1,28.349
13,low_std_1,24.804
14,excess_return_std_1,16.112
15,daily_return_std_1,16.068
16,open_std_1,28.571
17,relative_volume_std_1,16.347
18,high_low_range_std_1,28.538
19,high_std_1,16.294
20,volume_change_std_1,16.42
21,close_std_2,16.294
22,log_volume_2,24.917
23,log_return_std_2,24.908
24,low_std_2,28.499
25,excess_return_std_2,24.854
26,daily_return_std_2,16.334
27,open_std_2,16.373
28,relative_volume_std_2,28.615
29,high_low_range_std_2,28.479
30,high_std_2,28.362
31,volume_change_std_2,28.594
32,ticker,28.481
33,time_period_idx,16.405
