feature_index,feature_name,importance_score
0,log_volume_0,15.833
1,log_return_std_0,16.266
2,low_std_0,28.555
3,excess_return_std_0,16.409
4,daily_return_std_0,16.367
5,open_std_0,16.054
6,relative_volume_std_0,16.066
7,high_low_range_std_0,16.483
8,high_std_0,24.772
9,volume_change_std_0,16.389
10,close_std_1,16.356
11,log_volume_1,24.862
12,log_return_std_1,28.349
13,low_std_1,28.453
14,excess_return_std_1,28.514
15,daily_return_std_1,16.462
16,open_std_1,16.134
17,relative_volume_std_1,28.53
18,high_low_range_std_1,28.51
19,high_std_1,28.552
20,volume_change_std_1,15.737
21,close_std_2,16.459
22,log_volume_2,16.346
23,log_return_std_2,16.346
24,low_std_2,15.964
25,excess_return_std_2,24.812
26,daily_return_std_2,24.806
27,open_std_2,24.874
28,relative_volume_std_2,16.492
29,high_low_range_std_2,28.476
30,high_std_2,28.536
31,volume_change_std_2,28.525
32,ticker,24.877
33,time_period_idx,24.913
