feature_index,feature_name,importance_score
0,log_volume_0,24.907
1,log_return_std_0,28.444
2,low_std_0,28.501
3,excess_return_std_0,16.459
4,daily_return_std_0,16.405
5,open_std_0,28.489
6,relative_volume_std_0,24.889
7,high_low_range_std_0,16.166
8,high_std_0,16.4
9,volume_change_std_0,16.46
10,close_std_1,24.914
11,log_volume_1,24.912
12,log_return_std_1,16.062
13,low_std_1,28.553
14,excess_return_std_1,28.605
15,daily_return_std_1,16.155
16,open_std_1,28.426
17,relative_volume_std_1,28.319
18,high_low_range_std_1,28.637
19,high_std_1,16.355
20,volume_change_std_1,16.389
21,close_std_2,28.456
22,log_volume_2,16.425
23,log_return_std_2,16.299
24,low_std_2,16.468
25,excess_return_std_2,16.047
26,daily_return_std_2,24.896
27,open_std_2,16.445
28,relative_volume_std_2,24.756
29,high_low_range_std_2,16.1
30,high_std_2,28.57
31,volume_change_std_2,16.006
32,ticker,16.102
33,time_period_idx,24.734
