feature_index,feature_name,importance_score
0,high_std_0,22.024
1,low_std_0,39.309
2,close_std_0,21.405
3,daily_return_std_0,41.883
4,log_return_std_0,32.953
5,volume_change_std_0,21.764
6,relative_volume_std_0,19.995
7,log_volume_0,17.781
8,high_low_range_std_0,18.295
9,excess_return_std_0,32.116
10,open_std_1,58.698
11,high_std_1,49.479
12,low_std_1,22.322
13,close_std_1,35.338
14,daily_return_std_1,18.832
15,log_return_std_1,19.722
16,volume_change_std_1,33.066
17,relative_volume_std_1,38.371
18,log_volume_1,17.69
19,high_low_range_std_1,42.171
20,excess_return_std_1,19.74
21,open_std_2,83.678
22,high_std_2,38.197
23,low_std_2,34.157
24,close_std_2,19.866
25,daily_return_std_2,34.164
26,log_return_std_2,22.406
27,volume_change_std_2,19.919
28,relative_volume_std_2,51.156
29,log_volume_2,18.787
30,high_low_range_std_2,20.879
31,excess_return_std_2,51.998
