feature_index,feature_name,importance_score
0,log_volume_0,24.736
1,log_return_std_0,24.97
2,low_std_0,24.954
3,excess_return_std_0,24.972
4,daily_return_std_0,16.235
5,open_std_0,15.967
6,relative_volume_std_0,16.516
7,high_low_range_std_0,15.93
8,high_std_0,28.594
9,volume_change_std_0,24.877
10,close_std_1,16.503
11,log_volume_1,28.533
12,log_return_std_1,16.384
13,low_std_1,28.488
14,excess_return_std_1,28.433
15,daily_return_std_1,16.293
16,open_std_1,15.995
17,relative_volume_std_1,16.489
18,high_low_range_std_1,28.626
19,high_std_1,24.802
20,volume_change_std_1,16.003
21,close_std_2,16.321
22,log_volume_2,16.373
23,log_return_std_2,28.507
24,low_std_2,28.503
25,excess_return_std_2,16.27
26,daily_return_std_2,28.462
27,open_std_2,28.363
28,relative_volume_std_2,16.349
29,high_low_range_std_2,16.417
30,high_std_2,28.491
31,volume_change_std_2,24.873
32,ticker,16.336
33,time_period_idx,16.196
