index,subsequence_idx,score,start_date,end_date
10,10,2.249512316984868,2023-06-22,2023-06-26
191,191,3.2903304315016086,2024-02-14,2024-02-16
192,192,3.389969654733062,2024-02-15,2024-02-20
253,253,2.258845839189316,2024-05-06,2024-05-08
254,254,2.590060193209487,2024-05-07,2024-05-09
255,255,2.478867116253186,2024-05-08,2024-05-10
346,346,2.4126952885497412,2023-03-17,2023-03-21
357,357,2.6653884965590406,2023-03-20,2023-03-22
368,368,2.311323965201244,2023-03-21,2023-03-23
384,384,2.826084821872596,2024-10-23,2024-10-25
385,385,2.609270813502326,2024-10-24,2024-10-28
386,386,2.9886734654858103,2024-10-25,2024-10-29
394,394,2.087601908305336,2024-11-05,2024-11-07
427,427,2.0569530513608325,2024-12-18,2024-12-20
446,446,2.4458180428160934,2023-03-30,2023-04-03
452,452,3.344587577944212,2025-01-23,2025-01-27
453,453,3.9757709256396465,2025-01-24,2025-01-28
454,454,3.164427021651098,2025-01-27,2025-01-29
457,457,2.1542771332084794,2023-03-31,2023-04-04
501,501,2.6419341676595187,2023-04-13,2023-04-17
503,503,2.1314630742237215,2023-04-14,2023-04-18
504,504,2.0146434050819426,2023-04-17,2023-04-19
527,527,2.1026040263294927,2023-05-16,2023-05-18
529,529,1.963754576048134,2023-05-18,2023-05-22
532,532,2.9906137904031254,2023-05-23,2023-05-25
533,533,4.296088788857027,2023-05-24,2023-05-26
534,534,3.811590652189508,2023-05-25,2023-05-30
536,536,3.5550335018692056,2023-05-26,2023-05-31
