index,subsequence_idx,score,start_date,end_date
38,38,1.861232070449726,2023-03-14,2023-03-16
39,39,2.245446104386093,2023-03-15,2023-03-17
40,40,2.410207617885213,2023-03-16,2023-03-20
65,65,2.1233416735492843,2023-04-21,2023-04-25
66,66,3.8051728779243432,2023-04-24,2023-04-26
67,67,4.33858697801037,2023-04-25,2023-04-27
68,68,2.1190949748439345,2023-04-26,2023-04-28
87,87,1.9105018853543778,2023-05-23,2023-05-25
88,88,1.700191085290631,2023-05-24,2023-05-26
89,89,1.5903500854160249,2023-05-25,2023-05-30
122,122,1.627670219322764,2023-07-14,2023-07-18
123,123,1.9417060452352863,2023-07-17,2023-07-19
124,124,1.9782160961428272,2023-07-18,2023-07-20
165,165,1.9083353613050476,2023-09-14,2023-09-18
168,168,1.6158826192633589,2023-09-19,2023-09-21
192,192,3.3910890578710786,2023-10-23,2023-10-25
193,193,4.18296475203376,2023-10-24,2023-10-26
194,194,2.7853321195882343,2023-10-25,2023-10-27
211,211,1.74959395528186,2023-11-17,2023-11-21
228,228,2.372745053973012,2023-12-13,2023-12-15
229,229,1.8984455020251279,2023-12-14,2023-12-18
258,258,2.31134986989904,2024-01-29,2024-01-31
259,259,1.8763328135061912,2024-01-30,2024-02-01
260,260,1.7126020214930917,2024-01-31,2024-02-02
310,310,1.5492475812388167,2024-04-12,2024-04-16
312,312,1.624814775529707,2024-04-16,2024-04-18
313,313,2.161331627299103,2024-04-17,2024-04-19
314,314,1.575739423434788,2024-04-18,2024-04-22
341,341,1.5191046775322017,2024-05-28,2024-05-30
342,342,2.980759920180222,2024-05-29,2024-05-31
343,343,3.061523651786088,2024-05-30,2024-06-03
379,379,1.9653555611746254,2024-07-23,2024-07-25
380,380,1.9083879005496036,2024-07-24,2024-07-26
441,441,1.9603317087561258,2024-10-18,2024-10-22
442,442,1.9313217855129186,2024-10-21,2024-10-23
443,443,1.6651787169244168,2024-10-22,2024-10-24
448,448,2.911145687938495,2024-10-29,2024-10-31
449,449,2.504253668023293,2024-10-30,2024-11-01
450,450,1.753646729235842,2024-10-31,2024-11-04
483,483,3.0595573342735722,2024-12-18,2024-12-20
484,484,1.6206570039270192,2024-12-19,2024-12-23
485,485,1.7400833963701323,2024-12-20,2024-12-24
508,508,1.725437523531227,2025-01-28,2025-01-30
