feature_index,feature_name,importance_score
0,log_volume_0,24.798
1,log_return_std_0,28.379
2,low_std_0,28.575
3,excess_return_std_0,28.596
4,daily_return_std_0,16.448
5,open_std_0,24.91
6,relative_volume_std_0,16.006
7,high_low_range_std_0,16.26
8,high_std_0,16.347
9,volume_change_std_0,24.909
10,close_std_1,16.403
11,log_volume_1,28.603
12,log_return_std_1,16.368
13,low_std_1,16.417
14,excess_return_std_1,28.435
15,daily_return_std_1,24.927
16,open_std_1,16.394
17,relative_volume_std_1,28.432
18,high_low_range_std_1,28.455
19,high_std_1,24.846
20,volume_change_std_1,16.484
21,close_std_2,15.831
22,log_volume_2,24.897
23,log_return_std_2,16.359
24,low_std_2,24.958
25,excess_return_std_2,16.418
26,daily_return_std_2,16.16
27,open_std_2,15.906
28,relative_volume_std_2,28.588
29,high_low_range_std_2,28.414
30,high_std_2,16.332
31,volume_change_std_2,16.135
32,ticker,28.523
33,time_period_idx,16.279
