feature_index,feature_name,importance_score
0,high_std_0,20.483
1,low_std_0,18.39
2,close_std_0,22.442
3,daily_return_std_0,35.71
4,log_return_std_0,22.705
5,volume_change_std_0,48.733
6,relative_volume_std_0,50.688
7,log_volume_0,18.658
8,high_low_range_std_0,22.288
9,excess_return_std_0,32.98
10,open_std_1,20.171
11,high_std_1,21.178
12,low_std_1,19.118
13,close_std_1,22.246
14,daily_return_std_1,36.882
15,log_return_std_1,52.611
16,volume_change_std_1,19.91
17,relative_volume_std_1,45.394
18,log_volume_1,18.938
19,high_low_range_std_1,20.047
20,excess_return_std_1,49.201
21,open_std_2,39.778
22,high_std_2,43.711
23,low_std_2,22.584
24,close_std_2,32.359
25,daily_return_std_2,47.58
26,log_return_std_2,22.253
27,volume_change_std_2,49.389
28,relative_volume_std_2,30.301
29,log_volume_2,20.796
30,high_low_range_std_2,49.689
31,excess_return_std_2,35.376
