feature_index,feature_name,importance_score
0,log_volume_0,28.508
1,log_return_std_0,16.292
2,low_std_0,24.893
3,excess_return_std_0,16.294
4,daily_return_std_0,24.916
5,open_std_0,16.314
6,relative_volume_std_0,28.497
7,high_low_range_std_0,16.092
8,high_std_0,28.693
9,volume_change_std_0,16.484
10,close_std_1,28.446
11,log_volume_1,28.519
12,log_return_std_1,15.983
13,low_std_1,24.858
14,excess_return_std_1,28.294
15,daily_return_std_1,28.512
16,open_std_1,16.256
17,relative_volume_std_1,16.484
18,high_low_range_std_1,24.868
19,high_std_1,24.821
20,volume_change_std_1,16.27
21,close_std_2,16.255
22,log_volume_2,16.309
23,log_return_std_2,16.421
24,low_std_2,24.919
25,excess_return_std_2,16.101
26,daily_return_std_2,15.745
27,open_std_2,28.489
28,relative_volume_std_2,16.52
29,high_low_range_std_2,16.361
30,high_std_2,16.313
31,volume_change_std_2,24.938
32,ticker,28.528
33,time_period_idx,28.514
