feature_index,feature_name,importance_score
0,log_volume_0,24.932
1,log_return_std_0,24.928
2,low_std_0,28.307
3,excess_return_std_0,28.635
4,daily_return_std_0,15.792
5,open_std_0,24.794
6,relative_volume_std_0,28.535
7,high_low_range_std_0,16.488
8,high_std_0,16.425
9,volume_change_std_0,16.375
10,close_std_1,16.15
11,log_volume_1,16.445
12,log_return_std_1,16.489
13,low_std_1,16.41
14,excess_return_std_1,16.25
15,daily_return_std_1,24.91
16,open_std_1,28.617
17,relative_volume_std_1,16.322
18,high_low_range_std_1,16.313
19,high_std_1,16.405
20,volume_change_std_1,24.951
21,close_std_2,28.552
22,log_volume_2,16.197
23,log_return_std_2,28.359
24,low_std_2,16.217
25,excess_return_std_2,28.513
26,daily_return_std_2,16.079
27,open_std_2,16.145
28,relative_volume_std_2,24.683
29,high_low_range_std_2,24.922
30,high_std_2,28.53
31,volume_change_std_2,16.308
32,ticker,28.447
33,time_period_idx,28.505
