feature_index,feature_name,importance_score
0,log_volume_0,24.952
1,log_return_std_0,16.261
2,low_std_0,16.046
3,excess_return_std_0,24.869
4,daily_return_std_0,15.835
5,open_std_0,16.581
6,relative_volume_std_0,28.606
7,high_low_range_std_0,16.177
8,high_std_0,16.086
9,volume_change_std_0,16.495
10,close_std_1,16.49
11,log_volume_1,16.154
12,log_return_std_1,24.892
13,low_std_1,28.48
14,excess_return_std_1,28.459
15,daily_return_std_1,24.909
16,open_std_1,28.535
17,relative_volume_std_1,16.548
18,high_low_range_std_1,28.392
19,high_std_1,16.443
20,volume_change_std_1,24.551
21,close_std_2,16.239
22,log_volume_2,16.394
23,log_return_std_2,24.69
24,low_std_2,16.478
25,excess_return_std_2,24.825
26,daily_return_std_2,28.584
27,open_std_2,16.579
28,relative_volume_std_2,28.369
29,high_low_range_std_2,28.402
30,high_std_2,28.549
31,volume_change_std_2,16.033
32,ticker,28.624
33,time_period_idx,16.469
