feature_index,feature_name,importance_score
0,high_std_0,56.249
1,low_std_0,38.947
2,close_std_0,32.333
3,daily_return_std_0,22.298
4,log_return_std_0,21.116
5,volume_change_std_0,48.355
6,relative_volume_std_0,49.241
7,log_volume_0,18.974
8,high_low_range_std_0,33.247
9,excess_return_std_0,49.844
10,open_std_1,21.612
11,high_std_1,22.617
12,low_std_1,21.032
13,close_std_1,54.126
14,daily_return_std_1,22.009
15,log_return_std_1,22.389
16,volume_change_std_1,19.445
17,relative_volume_std_1,37.226
18,log_volume_1,18.84
19,high_low_range_std_1,21.257
20,excess_return_std_1,32.331
21,open_std_2,51.344
22,high_std_2,51.368
23,low_std_2,32.707
24,close_std_2,63.857
25,daily_return_std_2,21.895
26,log_return_std_2,33.116
27,volume_change_std_2,20.3
28,relative_volume_std_2,19.344
29,log_volume_2,18.019
30,high_low_range_std_2,33.096
31,excess_return_std_2,21.541
