feature_index,feature_name,importance_score
0,log_volume_0,16.171
1,log_return_std_0,16.438
2,low_std_0,24.829
3,excess_return_std_0,16.283
4,daily_return_std_0,16.278
5,open_std_0,16.103
6,relative_volume_std_0,28.536
7,high_low_range_std_0,16.247
8,high_std_0,28.458
9,volume_change_std_0,16.387
10,close_std_1,24.9
11,log_volume_1,24.912
12,log_return_std_1,28.562
13,low_std_1,15.962
14,excess_return_std_1,24.991
15,daily_return_std_1,16.265
16,open_std_1,28.417
17,relative_volume_std_1,28.409
18,high_low_range_std_1,24.963
19,high_std_1,16.313
20,volume_change_std_1,16.104
21,close_std_2,16.384
22,log_volume_2,28.578
23,log_return_std_2,28.536
24,low_std_2,28.544
25,excess_return_std_2,16.288
26,daily_return_std_2,16.47
27,open_std_2,28.481
28,relative_volume_std_2,24.944
29,high_low_range_std_2,28.479
30,high_std_2,24.645
31,volume_change_std_2,16.362
32,ticker,16.397
33,time_period_idx,16.373
