Date,open_std,high_std,low_std,close_std,daily_return_std,log_return_std,volume_change_std,relative_volume_std,log_volume,high_low_range_std
2025-02-13,0.4679553048990347,1.300311083018732,0.9075483149215168,1.834089591856281,1.4357980454853725,1.4311394293751465,0.4694011555675724,0.2566077223078784,22.284311506240005,0.217161024276665
2025-02-14,1.6796200116223343,1.5629960983194175,1.7420634356230134,1.4041157607920591,-0.2032646063856335,-0.2002764767544001,-1.3621043915489557,-1.3920237751295028,22.190031275745536,-1.359873348544928
2025-02-18,1.5553556187944526,1.4054449918503864,1.499588003166319,1.558354554769669,0.0355634206766077,0.0380363502600554,1.2358124098140526,0.5982915290405407,22.267627483897694,-0.8467868303983493
2025-02-19,1.2380708868634864,1.6093053262992576,1.4430208883959503,1.5263738821969957,0.1148957599343011,0.1171132164493944,-0.5179120232674124,-0.2275467262551622,22.241099295106057,-0.4546515235186984
2025-02-20,1.3730187137809664,0.9785074305333624,0.6261896077098736,0.6766242254804224,-0.9349809957967146,-0.9344824886896336,0.9114763830149928,1.1431456868554135,22.294729778928467,0.2721317742903236
2025-02-21,0.7032814287131821,0.2199286113698534,-1.1889031504239085,-1.5709132493707696,-2.0200286745557707,-2.028016233442162,1.6449430608283122,2.392039668647301,22.416044397664688,2.0207024412626615
2025-02-24,-1.2590368730112087,-1.6651895684869356,-1.6020159073462867,-1.8312473835462504,-0.5729499212043213,-0.5692370289187523,-1.1701880763878392,0.7255073154329463,22.33072579471727,0.6457298974423106
2025-02-25,-1.7495960886887882,-2.0664394339080254,-1.9937475587735027,-1.7198976792222258,-0.4031496084348457,-0.3997872398516967,0.7499329398244318,1.2912048012429975,22.404966735064356,1.1256726311563403
2025-02-26,-1.5528088262721695,-1.393099913534139,-1.2979071575934966,-1.3531659028179868,0.2801986138375616,0.2826009315721859,-1.334326069954488,-0.4760138841446611,22.30627352822739,0.69210333209633
2025-02-27,-1.2149808130004238,-1.3790349127707962,-1.7001100551036776,-1.8144131898001392,-1.5199975143975435,-1.523662630394034,0.3361032385831199,-0.0824946566131119,22.34417371727743,1.939219938336534
