Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2025-02-12,-0.0027238667143857,0.0700782449455243,0.0099950024987506,-0.484531770240422,0.8507266904441171
2025-02-13,0.0104262921222306,0.0293520255144814,0.0109007608406027,1.4357980454853725,0.4694011555675724
2025-02-14,-7.194380749464546e-05,-0.0899722910281708,0.0032500544034147,-0.2032646063856335,-1.3621043915489557
2025-02-18,0.0024449877750611,0.0806861982981137,0.0049381209875665,0.0355634206766077,1.2358124098140526
2025-02-19,0.0023769693899173,-0.0261794073827422,0.0059367343326966,0.1148957599343011,-0.5179120232674124
2025-02-20,-0.0043341850761716,0.0550946555816873,0.0082027149786056,-0.9349809957967146,0.9114763830149928
2025-02-21,-0.0170641267025635,0.1289800548020334,0.017684730549214,-2.0200286745557707,1.6449430608283122
2025-02-24,-0.0049691065044024,-0.0817803097214862,0.0110106549297224,-0.5729499212043213,-1.1701880763878392
2025-02-25,-0.0046797309154723,0.0770662829751589,0.014243853273907,-0.4031496084348457,0.7499329398244318
2025-02-26,0.0001360242800469,-0.0939793736941106,0.0130008282202958,0.2801986138375616,-1.334326069954488
