Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2023-06-08,0.0061886426142414,-0.1566970778791484,0.0086691706379213,0.2632507185267082,-0.8946559496033438
2023-06-09,0.001148059539441,-0.0105128647360416,0.0072045857044654,-0.3336672522655497,-0.0899395140238249
2023-06-12,0.0093211488102371,0.0420334291999757,0.0083077813132774,0.9291723986762184,0.1078887501406312
2023-06-13,0.0069324899514737,0.0835675563339053,0.0059917684052573,0.4656074240125319,0.3608823148446861
2023-06-14,0.0008194255259321,-0.0054474435140571,0.0124415840445155,-0.6410538642862627,0.1645875010020551
2023-06-15,0.0121781374203466,-0.0177370764161792,0.0175583587634819,1.220883330332872,-0.1818826982754067
2023-06-16,-0.0036716195284263,0.6397194907929484,0.0093093210532572,-1.1984936248665166,2.595942394775858
2023-06-20,-0.0047351076976228,-0.4077928335718249,0.0075471782495649,-1.2660219314034336,-1.6904830618209372
2023-06-21,-0.0052452815830036,-0.0854235549670964,0.0059814770413839,-1.124082409241859,-0.404870425072907
2023-06-22,0.0037107984144384,-0.053467876948128,0.006992517385922,0.1728360081629891,-0.2145817421203339
