Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2023-10-24,0.0072657922227272,0.0121077301978231,0.0094680336839211,1.2044474534408949,0.0463525626414835
2023-10-25,-0.0143396286277125,0.0124417162503729,0.0121968137505622,-1.1660078888733505,0.0722076032487205
2023-10-26,-0.0118325197781096,0.1055133006148287,0.0134935915671972,-0.7779325570544281,1.4325142437797893
2023-10-27,-0.0048002802297685,-0.0603463592074133,0.0128955287385712,0.0154043426715265,-1.1439222475170978
2023-10-30,0.0120100223258599,-0.0269585769374299,0.0107744787170433,1.8426526398266247,-0.6706411286262816
2023-10-31,0.0064749573072333,0.0865041905940466,0.0102163400775254,1.092536997134812,1.2402235498801493
2023-11-01,0.0105059994863139,-0.0057818975072185,0.0114108781557041,1.211453658880706,-0.362233426656962
2023-11-02,0.0188585570201276,0.1052995337167743,0.0120565410833692,1.5317429373775302,1.409939250097291
2023-11-03,0.0093937302530313,-0.0211615964777783,0.0090881510432655,0.5712036140532923,-0.5742601068757046
2023-11-06,0.0017529924220356,-0.2000936345975462,0.0056768273021418,-0.1651769806886378,-2.2018191828326823
