Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2023-03-07,-0.0098893933909038,-0.1211367673179396,0.0323911165628183,-0.178440382347409,-0.5031077275747486
2023-03-08,-0.0064629741612716,0.1375303152789004,0.0178572117876875,-0.1235191224565169,0.5236167356709709
2023-03-09,-0.0283855973171333,-0.0361552811583902,0.0322777517772783,-1.821568546463328,-0.2318148055265915
