Date,open_std,high_std,low_std,close_std,daily_return_std,log_return_std,volume_change_std,relative_volume_std,log_volume,high_low_range_std,excess_return_std
2023-07-13,1.527290156876414,1.3628756886853242,1.4077680616313148,1.6347195807894173,-0.2487000616628247,-0.2445458411537897,-0.2593868505869236,-0.0898281635785379,16.234535651813744,-0.6869243456190471,-0.8151742074665124
2023-07-14,2.123657777415389,2.0243481209764433,1.5081102182021793,1.623077473750232,0.1248703214472901,0.1280476955923588,2.651070587357721,2.658162528528744,17.11177699835498,2.242867567207254,0.7993647058111081
2023-07-17,1.3187065162842662,1.6901356846677595,1.7242439838969903,2.049937549998311,1.8637052120792437,1.852044222475476,-0.9125005403333568,0.6270816902280085,16.664041341708582,0.9505241334191462,2.0035169147772525
