Date,open_std,high_std,low_std,close_std,daily_return_std,log_return_std,volume_change_std,relative_volume_std,log_volume,high_low_range_std,excess_return_std
2023-06-21,1.351044054825464,0.9930438364923888,1.3626830615095258,1.1228507329769069,0.0042596067382832,0.0092888298501462,-0.426741646044973,-0.2265866249915984,14.668861916049554,-1.0632532896400375,0.7258223035693593
2023-06-22,1.1624821281035105,1.8282757623122772,1.55951296566418,1.8901534717639437,0.574799166307362,0.5770227738708338,0.4709874299014192,0.3750318868955934,14.884522720203671,0.0064921860685524,0.4865728857524984
2023-06-23,1.372487020399198,1.1364064869878192,1.2355102067525194,1.607955386486178,-0.0536984622120109,-0.0501331782056045,1.2786405065002773,1.6433834178659728,15.390791920696218,0.0616824026523917,1.0017225406565022
