Date,Close,High,Low,Open,Volume,daily_return,log_return,volume_change,relative_volume,high_low_range,excess_return,daily_return_zscore,log_return_zscore,volume_change_zscore,relative_volume_zscore,log_volume
2024-11-13,423.50146484375,427.61494119189337,416.5393671420712,419.9556884147255,21502200,0.0051297681261368,0.0051166556890138,0.108292270581201,0.8798623790517609,0.0265895013136766,0.0048975404013125,0.2869054791738128,0.2905659916599394,0.1546345424045447,-0.3103916999496691,16.88366585995125
2024-11-14,425.1846923828125,426.4595778768523,418.3222016749388,423.30222788535474,30246900,0.0039745495087804,0.0039666718534034,0.4066886179088651,1.3707636230480478,0.019452412923177,0.0100242843036394,-0.1025409758791136,-0.0980900609409757,1.1440036002485323,2.137363331411398,17.224904290912153
2024-11-15,413.3421936035156,421.1110226744225,411.98764100476023,418.14294637599176,28247600,-0.0278525990974165,-0.028247838999826,-0.0660993357997018,1.257267736213945,0.0221447945560018,-0.0146491092460553,-2.0613215246153263,-2.0757634493732326,-0.3920017451652791,1.3392072431680082,17.156519091596806
