Date,Close,High,Low,Open,Volume,daily_return,log_return,volume_change,relative_volume,high_low_range,excess_return,daily_return_zscore,log_return_zscore,volume_change_zscore,relative_volume_zscore,log_volume
2024-10-04,65.55778503417969,65.66701552090699,64.83290006878639,65.26982201569555,873500,0.0102525563788316,0.0102003554150475,-0.3158677944862155,0.7276680467506935,0.0128656199435104,0.0012823069835572,0.933429235398901,0.9318022736843486,-0.6360551534995486,-0.3330071331944917,13.680264553375284
2024-10-07,63.50227737426758,64.97191522139245,62.916407899779486,64.90240560475742,1751900,-0.0313541352692199,-0.0318561985639778,1.0056096164854034,1.420371166116701,0.0326704494142007,-0.0217681131033372,-1.915850397206721,-1.92791707183907,2.0428931314922,2.38519739043748,14.376212042032586
2024-10-08,63.61150360107422,63.899474175308306,63.12493628818626,63.452627725347114,992900,0.0017200363722844,0.0017185588037951,-0.4332439066156743,0.8028494727990168,0.0122699195067068,-0.0079693111232974,0.4536626956635816,0.4566108081578504,-1.127909373638747,-0.1765874679748535,13.808386240171949
