Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2024-06-13,0.0023446558536817,-0.1091288066134388,0.0072966846644264,-0.3268262650199616,-0.6484498018233793
2024-06-14,-0.0003938606975009,-0.0259830386530628,0.0053000484328012,-0.7947726215413687,0.1470986341341528
2024-06-17,0.0076643865645527,0.002672560452503,0.0125636666820106,0.9507727608832672,0.2848151221049956
2024-06-18,0.0025213273947457,0.0279856373845654,0.0034836308616763,-0.2621582007296737,0.5611751504846227
2024-06-20,-0.0025259318472709,0.085412475700626,0.0091594127872877,-1.319252657098113,1.26298483183882
2024-06-21,-0.0015621303211011,0.7607731618430698,0.0048202732694254,-0.9786097846334052,2.7572175489109614
2024-06-24,-0.00306517189499,-0.4542575806784965,0.0079063060427382,-1.2531616636816802,-1.6402371979544943
2024-06-25,0.0039335900157368,-0.0283465205924122,0.0048323756528162,0.480835166938981,-0.2132201039577156
2024-06-26,0.0015724312002203,-0.0078063230102785,0.005735650127223,-0.0819577757980541,-0.147060595486331
2024-06-27,0.0009073212238914,0.007185907652248,0.0042560309325581,-0.0716075929706914,-0.0626026374432176
