Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2024-11-11,0.0085237298682339,0.1631604213142066,0.0140301934603987,0.3052676950136513,0.0947661617196279
2024-11-12,-0.0022894061112993,0.0683158942487436,0.0070300324070899,-0.2418191147449517,-0.0918488288147681
2024-11-13,0.0038816992117027,-0.3496875355073287,0.0094827454665611,0.0405391281411249,-0.8312600967392029
