Date,open_std,high_std,low_std,close_std,daily_return_std,log_return_std,volume_change_std,relative_volume_std,log_volume,high_low_range_std
2023-11-16,1.509691246986357,1.3628006728712267,1.5026844610849523,1.4587745525288056,-0.3913711275014608,-0.3891995407991588,-0.5035788149689173,0.2170405350090373,22.10065062568859,-0.9548892918978528
2023-11-17,1.380771192169865,1.2033865424081505,1.334749497416937,1.240493776857451,-0.2852362620713183,-0.2829446060274714,-0.2372415722651235,0.0904446326613035,22.052259421416775,-1.009229201663182
2023-11-20,1.1469664021987471,1.4191900917166085,1.1996228086858842,1.376339075647312,0.41091588651428,0.414826199681192,-0.2877678711123255,-0.3177543745192,22.01656458785297,0.5857889220460551
2023-11-21,1.276504177131835,0.984290440257467,1.1468252059402184,1.01949936213696,-0.6865318421312157,-0.6867503477278389,-0.2491504854714944,-0.5983446166081788,21.97918951968912,-1.2042307021271512
2023-11-22,1.2169914624203466,1.1593002338517793,1.1595190114503124,1.0564466630915088,0.0164011946020471,0.0200981271465385,-0.7835111580837826,-1.428867230445311,21.836047267857357,-0.7228912326324836
2023-11-24,1.0455880258262829,0.8877970426471381,1.099083008606379,1.022694241968645,-0.587477099008126,-0.5877261575146079,-1.9106855585225169,-2.3476079237087486,21.21765715485892,-1.3101389507985108
2023-11-27,0.9627855867291673,0.7706287130306133,0.930454594217262,0.7216798090817363,-0.7924149076310515,-0.7958275798888758,2.460787515524093,0.2609567034987355,21.94821411022667,-0.8650712870085788
2023-11-28,0.7052804734908839,1.092021996208676,0.7862596261950345,0.8916339710985559,-0.3611491885597926,-0.3607029034475069,-0.0316551794363454,0.4024400510931787,22.00037013710678,0.1331677712089466
2023-11-29,1.4348322738701142,1.5210189020656504,0.8955942478852789,0.5716995232623399,-0.7650101973524601,-0.7655277857869616,0.4590255005840089,1.5313202600792142,22.209124950916355,1.327321796545673
2023-11-30,0.6309081980616671,0.6518072521157625,0.3549541538368723,1.189213970118702,0.7976171330014854,0.7987527729914264,0.3584344477821996,1.8991740076907984,22.409535152669573,0.5994250638351472
