Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2025-03-11,0.0094760014133223,0.2831065954882039,0.0338584428907771,0.8089310346216129,0.2731683876527206
2025-03-12,0.0316985501324222,-0.3000134210173131,0.0253803988343985,1.543535729167015,-0.7865855842668287
2025-03-13,-0.0377793820926001,-0.0633484162895927,0.0425283566583305,-1.190021982388232,-0.308402866657016
