Date,Close,High,Low,Open,Volume,daily_return,log_return,volume_change,relative_volume,high_low_range,daily_return_zscore,log_return_zscore,volume_change_zscore,relative_volume_zscore,log_volume
2024-11-14,5949.169921875,5993.8798828125,5942.27978515625,5989.68017578125,4184570000,-0.006049734794859,-0.006068108582244,-0.0084380287096759,0.9495284545171112,0.0086835523606859,-1.1248825020674786,-1.1324999784534944,-0.096298277358431,-0.6346931643738867,22.154669787938698
2024-11-15,5870.6201171875,5915.31982421875,5853.009765625,5912.7900390625,4590960000,-0.0132034898513612,-0.0132914308667937,0.0971163106364572,1.0232948151199313,0.0106458149035902,-1.4711294763875444,-1.4836412597406508,0.241615037507514,-0.2420279283210083,22.2473549896946
2024-11-18,5893.6201171875,5908.1201171875,5865.9501953125,5874.169921875,3983860000,0.003917814394541,0.0039101597462065,-0.1322381375572865,0.8804832396203092,0.0071889328192213,0.0709161602234531,0.0758132373739894,-0.6671466801644731,-0.916243391600391,22.10551703574008
2024-11-19,5916.97998046875,5923.509765625,5855.2900390625,5870.0498046875,4036940000,0.00396358482847,0.0039557505205964,0.0133237613771568,0.8869487192331658,0.0116509559914853,0.1616377889609919,0.1666709937316931,-0.0589140649907464,-0.79575363180052,22.118752816432803
2024-11-20,5917.10986328125,5920.669921875,5860.56005859375,5914.33984375,3772620000,2.195086225209586e-05,2.19506213354446e-05,-0.0654753352787012,0.8782110716953602,0.0102566755873624,0.0347413101472053,0.0373276289451889,-0.2165836585025867,-1.050381314655394,22.051035557510573
2024-11-21,5948.7099609375,5963.31982421875,5887.259765625,5940.580078125,4230120000,0.0053404615405816,0.0053262518442884,0.121268508357587,1.000918310583003,0.0129194330846169,1.006079819304526,1.002532817345509,1.7437056387052476,0.5752206732766878,22.165496198632937
2024-11-22,5969.33984375,5972.89990234375,5944.35986328125,5944.35986328125,4141420000,0.0034679590949915,0.0034619595915364,-0.0209686722835286,0.9922641910416808,0.0048011963809247,0.6853779225984779,0.6843919344364264,-0.15444538439701,0.7434488332468543,22.144304561384786
2024-11-25,5987.3701171875,6020.75,5963.91015625,5992.27978515625,5633150000,0.0030204803059383,0.0030159278201245,0.3601977099642151,1.3089019225684186,0.009530633805815,0.5613130695227354,0.5611125633313596,2.4077126334243935,2.59401738487374,22.45193462547657
2024-11-26,6021.6298828125,6025.419921875,5992.27001953125,6000.02978515625,3835170000,0.0057220056476303,0.0057056971552638,-0.3191784348011326,0.8996624128322065,0.0055321109088377,0.8512971148626559,0.8483453319640705,-1.8386209975894403,-0.6058798867689541,22.067479599596695
2024-11-27,5998.740234375,6020.16015625,5984.8701171875,6014.10986328125,3363340000,-0.00380123801744,-0.0038084810835777,-0.1230271409090079,0.8051632487195416,0.0058965421757697,-0.6591700693979048,-0.6554896267739373,-0.6392102222715639,-1.1303251464956232,21.936200365099733
