Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2023-02-28,-0.0063665759453045,0.1065670934091986,0.0095205532019872,-0.382335071809312,0.1446608304723722
2023-03-01,-0.0121281024243977,-0.3144349223352972,0.0141877107920844,-0.8037388229676635,-1.1017363843958583
2023-03-02,0.0072965928330823,0.033946638540568,0.0164201232981906,0.763167920208709,-0.0471318883315936
