Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2024-08-14,0.0038237284285767,-0.0737000476845584,0.0087353846775234,0.2996417905292453,-0.5636531999721688
2024-08-15,0.0161332477643307,0.1015547107291312,0.0081983335454701,0.858602918614336,1.307184898982745
2024-08-16,0.0019897793572614,-0.0981975715156675,0.0066622491460422,-0.1286341412624655,-0.6955686534002117
2024-08-19,0.0097222847369131,-0.0403968204330953,0.0103697106839987,0.2001724345628817,0.0701617724337916
2024-08-20,-0.0019845553982971,-0.0706475690942102,0.0062679734356816,-0.8992532086155811,-0.3779550818788615
2024-08-21,0.004239676828782,0.0418277997074558,0.0073522021283609,-0.437011088859445,0.922021922731578
2024-08-22,-0.0089328055481209,-0.0442803245215038,0.0147942377906203,-1.7164405912426208,-0.2281887783516132
2024-08-23,0.0114833708501191,0.1041109765791388,0.0101446809730864,0.7490836472394452,1.3710209997970526
2024-08-26,-0.0031537266931381,-0.1073439977642363,0.0087963734460838,-0.9621267366297912,-1.149011621097302
2024-08-27,0.001595196086545,-0.0474992938742313,0.0067400250727885,-0.255060824659299,-0.3080048616461666
