Date,Close,High,Low,Open,Volume,daily_return,log_return,volume_change,relative_volume,high_low_range,daily_return_zscore,log_return_zscore,volume_change_zscore,relative_volume_zscore,log_volume
2023-07-13,4510.0400390625,4517.3798828125,4489.35986328125,4491.5,3839530000,0.0084701534580691,0.0084344829896271,-0.0206005167985021,1.088822184064668,0.0062414287080052,0.8954875463265572,0.8950336576163748,-0.2058782457586238,0.8785801223008798,22.06861580048218
2023-07-14,4505.419921875,4527.759765625,4499.56005859375,4514.60986328125,3647450000,-0.0010244071333035,-0.0010249321969074,-0.050026956424354,1.0357971871366851,0.0062672142751803,-0.5644001106832964,-0.5625507615994967,-0.2937340967053251,0.4464402193670122,22.01729413052223
2023-07-17,4522.7900390625,4532.85009765625,4504.89990234375,4508.85986328125,3538240000,0.0038553825145495,0.0038479695744204,-0.0299414659556677,1.0158969333650696,0.0062043987476743,0.4282763116841758,0.4298073315735745,-0.1921786490526931,0.2649821005646706,21.98689526560094
2023-07-18,4554.97998046875,4562.2998046875,4514.58984375,4521.77978515625,4090010000,0.0071172752058423,0.0070920669414283,0.1559447634982365,1.1088707818956818,0.0105679502654155,0.8938120048696654,0.8929488964502379,0.2908303799583222,1.3264654652036512,22.131813252230405
2023-07-19,4565.72021484375,4578.43017578125,4557.47998046875,4563.8701171875,4115670000,0.002357910335732,0.0023551348272336,0.0062738232913857,1.0969997742387487,0.0045968814788617,-0.0562544508310895,-0.0537870749004759,-0.1854373833676552,0.9644195949159936,22.13806747701989
2023-07-20,4534.8701171875,4564.740234375,4527.56005859375,4554.3798828125,3761770000,-0.0067568962189037,-0.0067798273962576,-0.0859884295874061,1.0005436566388082,0.0082119674394331,-1.8967839457407245,-1.900769768969818,-1.2320106989430408,-0.89243978364362,22.04815542852938
2023-07-21,4536.33984375,4555.0,4535.7900390625,4550.16015625,3570190000,0.000324094521898,0.000324042014613,-0.0509281535022076,0.95111299606761,0.004235196244108,-0.5863285140686273,-0.5839934756667878,-0.6861590972824576,-1.666996931052325,21.995884652890368
2023-07-24,4554.64013671875,4563.41015625,4541.2900390625,4543.39013671875,3856250000,0.0040341538771535,0.0040260384968748,0.0801245872068432,1.015775102585054,0.0048708884473862,0.1654924197440015,0.1672173585840361,0.8620342691086632,-0.5787390007038636,22.072961045877292
2023-07-25,4567.4599609375,4580.6201171875,4552.419921875,4555.18994140625,3812470000,0.0028146733515561,0.0028107195758387,-0.0113529983792544,0.9992878461789684,0.0061945505459622,-0.0100238501447158,-0.0079613014335444,-0.2511366365120684,-0.7772363506495834,22.06154311025882
2023-07-26,4566.75,4582.47021484375,4547.580078125,4558.9599609375,3990290000,-0.0001554388967985,-0.0001554509786759,0.0466416784918963,1.0439808413350786,0.0076722424057094,-0.520416400788359,-0.5185127558021472,0.5915575214267821,0.1654124086450262,22.107129747161864
