Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2023-12-21,0.0094233882830492,-0.0689511073965732,0.0116684654761826,0.6064751957377056,-0.284965312424948
2023-12-22,0.0051454362079643,-0.3894374625972472,0.0080817434323923,0.3087827862465115,-0.9784204790136232
2023-12-26,0.0001463026466506,0.1445724087233522,0.0086797201990342,0.0131632137895825,0.264033657597175
