Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2023-11-07,0.0028401189192852,0.0368920833401706,0.00708305492899,-0.0230772645345529,0.3662997980953004
2023-11-08,0.0010049156221052,-0.0162796770441254,0.0072115050777328,-0.4093926953092041,-0.1808049248459237
2023-11-09,-0.0080838393067328,0.0459229228504549,0.0113859679472199,-1.6135208006218786,0.5976926570349999
2023-11-10,0.0156164410948524,-0.0604238126733627,0.0148598418060845,1.0812867668988848,-0.6358472949582257
2023-11-13,-0.0008358389332403,-0.0924509151232715,0.0063589183271114,-0.8156114997171863,-0.888231607390579
2023-11-14,0.0190750177036618,0.4131121025542354,0.0111460056103988,1.3227655928976252,2.434867895924832
2023-11-15,0.0015970120755575,-0.0751390853872584,0.0057526317304438,-0.4931899832488621,-0.5409971968662319
2023-11-16,0.0011904273935798,-0.0880227826379,0.0053834828479277,-0.3913711275014608,-0.5035788149689173
2023-11-17,0.001282049060336,-0.0472390100188673,0.0045470013794444,-0.2852362620713183,-0.2372415722651235
2023-11-20,0.0073902780973298,-0.0350652857642087,0.0103650266092049,0.41091588651428,-0.2877678711123255
